Vardas              Pavarde             Egzaminas           Rezultatas          
Vardenis3939        Pavardenis3939      2                   1.2                 
Vardenis4653        Pavardenis4653      2                   1.2                 
Vardenis5770        Pavardenis5770      2                   1.2                 
Vardenis6127        Pavardenis6127      2                   1.2                 
Vardenis7201        Pavardenis7201      2                   1.2                 
Vardenis7828        Pavardenis7828      2                   1.2                 
Vardenis7948        Pavardenis7948      2                   1.2                 
Vardenis8752        Pavardenis8752      2                   1.2                 
Vardenis8972        Pavardenis8972      2                   1.2                 
Vardenis9751        Pavardenis9751      2                   1.2                 
Vardenis281         Pavardenis281       2                   1.2                 
Vardenis1942        Pavardenis1942      2                   1.2                 
Vardenis1943        Pavardenis1943      2                   1.2                 
Vardenis4527        Pavardenis4527      2                   1.2                 
